  64.6710719493006   30.8982196238418    38.1513149590451
  63.2136948866217   30.9754937722179    52.7787576592311
  66.0985327052728   30.2913301320811    37.9724306066474
  64.7489775905965   31.1640052114441    46.9540084401234
  67.1847470781222   32.5198117598179    37.8234903742529
  67.7930472913486   31.7626104667836    50.3375350330661
  66.4561436864169   30.5054908003486    39.9215322552846
  67.4889846670369   31.3331221625698    32.9062470693807
  63.4743088832319   32.0016540195228    50.9998607604207
  65.747710098223   29.3463071940345    43.16804382102
  66.9814192979077   29.6550798076107    42.1367357901527
  67.0431046693845   29.380270363102    37.4855856667441
  66.0647783657139   31.7978054568814    36.2965223948668
  63.4469384778899   29.5876364127678    40.2637548570428
  63.3443629676501   30.2967550845632    49.52794787966
  66.0325123819841   31.2596558812545    51.039651065825
  65.4372866937741   30.7893550603388    38.6193316276152
  66.0259196359817   29.3153600332197    32.136319157043
  67.2030859640512   31.633259461289    38.3075809388336
  65.333832389374   29.5438897229659    45.9599966547925
  67.5237347378017   30.8983129796837    35.7885846643072
  67.326721770476   30.4281224038459    40.2668678446257
  65.622295126076   29.7288744323817    44.6864795017035
  65.0064150784554   32.3777239567533    48.3399400773896
  63.1741087067104   29.4046270157377    33.8582531139675
  64.9368984690936   30.1997483300004    36.857894425977
  63.7144364896929   32.427999557465    37.6909658075061
  66.567270036479   29.6349116336665    43.4329942831171
  67.0964520718231   30.9663245815263    40.2217767242144
  67.8257499996004   29.7876652006399    44.4431105841737
  63.0034954440054   30.9768567520478    45.2061918556698
  64.1136549449519   30.2781919626576    46.3608209805082
  63.7694936665421   29.3427790322467    33.0507882078296
  64.078240487184   30.9444518754601    54.7076540750462
  63.0114531563029   30.348318723659    36.0274578868897
  66.793320975292   32.9224013076105    39.6974026264666
  67.8279322970812   32.8211012282979    42.8373387474684
  66.2265709416534   30.9325108455941    37.815307411911
  63.5673985582227   32.2698637288298    39.157523576438
  65.1224144254609   31.6007075920407    44.971200322104
  66.4203771564528   31.3456564803876    43.2248529178683
  66.6794097363353   29.6418660222533    38.6713678821936
  65.3392979419346   32.9546543561455    45.8180824059792
  63.6510344113092   30.7339718367576    45.2330880830331
  66.0399451965521   31.3507057144219    43.873806531156
  65.7487778937113   30.9110861831165    41.4526228729579
  66.0884192978739   29.5357416764721    40.5192070579921
  67.4764472459357   31.3032323303369    31.928793421998
  66.327513632945   32.2961723760988    50.3429274441912
  64.7745920462703   32.0513321989183    51.3393122525837
  65.1464142624956   29.2033942537159    42.3246671266579
  65.1039565012294   30.2253157537408    48.0530109930936
  63.3476297802814   30.9065338533098    49.56258730226
  66.8468622041018   31.5735302158076    49.9122867080981
  63.6150550310962   31.0455526419678    43.0131422736866
  65.1554300554489   30.9315723086562    34.7358253725506
  64.8370769889875   31.1128383402203    39.6632006182467
  67.6255468251738   29.1186695715807    38.6580706194152
  67.7886285081263   30.5914078491109    30.4615681680374
  64.4254823759497   31.1497358926313    49.8507498368951
  64.926095900927   29.6978460403445    47.151927113113
  63.7580639589521   31.591225296777    44.7173170007466
  63.2989865401584   29.0581060616731    52.3986976989288
  64.7853141604777   29.8889098276513    50.3928103676445
